prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
breed,Irish Setter,Irish Setter,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Irish Terrier,Irish Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Irish Water Spaniel,Irish Water Spaniel,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Irish Wolfhound,Irish Wolfhound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Italian Greyhound,Italian Greyhound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Jagdterrier,Jagdterrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Japanese Akitainu,Japanese Akitainu,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Japanese Chin,Japanese Chin,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Japanese Spitz,Japanese Spitz,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Japanese Terrier,Japanese Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Jindo,Jindo,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Kai Ken,Kai Ken,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Karelian Bear Dog,Karelian Bear Dog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Keeshond,Keeshond,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Kerry Blue Terrier,Kerry Blue Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Kishu Ken,Kishu Ken,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Komondor,Komondor,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Kromfohrlander,Kromfohrlander,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Kuvasz,Kuvasz,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Labrador Retriever,Labrador Retriever,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Lagotto Romagnolo,Lagotto Romagnolo,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Lakeland Terrier,Lakeland Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Lancashire Heeler,Lancashire Heeler,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Lapponian Herder,Lapponian Herder,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Leonberger,Leonberger,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Lhasa Apso,Lhasa Apso,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Lowchen,Lowchen,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Maltese,Maltese,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Manchester Terrier,Manchester Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Mastiff,Mastiff,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Miniature American Shepherd,Miniature American Shepherd,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Miniature Bull Terrier,Miniature Bull Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Miniature Dachshund,Miniature Dachshund,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Miniature Pinscher,Miniature Pinscher,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Miniature Schnauzer,Miniature Schnauzer,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Mixed Breed,Mixed Breed,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Mountain Cur,Mountain Cur,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Mudi,Mudi,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Neapolitan Mastiff,Neapolitan Mastiff,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Nederlandse Kooikerhondje,Nederlandse Kooikerhondje,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Newfoundland,Newfoundland,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Norfolk Terrier,Norfolk Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Norrbottenspets,Norrbottenspets,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Norwegian Buhund,Norwegian Buhund,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Norwegian Elkhound,Norwegian Elkhound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Norwegian Lundehund,Norwegian Lundehund,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Norwich Terrier,Norwich Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Nova Scotia Duck Tolling Retriever,Nova Scotia Duck Tolling Retriever,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Old English Sheepdog,Old English Sheepdog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Other,Other,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Otterhound,Otterhound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Papillon,Papillon,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Parson Russell Terrier,Parson Russell Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Pekingese,Pekingese,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Pembroke Welsh Corgi,Pembroke Welsh Corgi,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Perro de Presa Canario,Perro de Presa Canario,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Peruvian Inca Orchid,Peruvian Inca Orchid,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Petit Basset Griffon Vendeen,Petit Basset Griffon Vendeen,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Pharaoh Hound,Pharaoh Hound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Plott Hound,Plott Hound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Pointer,Pointer,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Polish Lowland Sheepdog,Polish Lowland Sheepdog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Pomeranian,Pomeranian,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Poodle,Poodle,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Porcelaine,Porcelaine,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Portuguese Podengo,Portuguese Podengo,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Portuguese Podengo Pequeno,Portuguese Podengo Pequeno,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Portuguese Pointer,Portuguese Pointer,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Portuguese Sheepdog,Portuguese Sheepdog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Portuguese Water Dog,Portuguese Water Dog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Pudelpointer,Pudelpointer,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Pug,Pug,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Puli,Puli,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Pumi,Pumi,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Pyrenean Mastiff,Pyrenean Mastiff,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Pyrenean Shepherd,Pyrenean Shepherd,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Rafeiro do Alentejo,Rafeiro do Alentejo,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Rat Terrier,Rat Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Redbone Coonhound,Redbone Coonhound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Rhodesian Ridgeback,Rhodesian Ridgeback,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Romanian Mioritic Shepherd Dog,Romanian Mioritic Shepherd Dog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Rottweiler,Rottweiler,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Russell Terrier,Russell Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Russian Toy,Russian Toy,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Russian Tsvetnaya Bolonka,Russian Tsvetnaya Bolonka,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Saint Bernard,Saint Bernard,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Saluki,Saluki,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Samoyed,Samoyed,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Schapendoes,Schapendoes,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Schipperke,Schipperke,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Scottish Deerhound,Scottish Deerhound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Scottish Terrier,Scottish Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Sealyham Terrier,Sealyham Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Segugio Italiano,Segugio Italiano,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Shetland Sheepdog,Shetland Sheepdog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Shiba Inu,Shiba Inu,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Shih Tzu,Shih Tzu,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Shikoku,Shikoku,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Siberian Husky,Siberian Husky,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Silky Terrier,Silky Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Skye Terrier,Skye Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Sloughi,Sloughi,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Slovakian Wirehaired Pointer,Slovakian Wirehaired Pointer,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Slovensky Cuvac,Slovensky Cuvac,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Slovensky Kopov,Slovensky Kopov,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Small Munsterlander Pointer,Small Munsterlander Pointer,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Smooth Fox Terrier,Smooth Fox Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Soft Coated Wheaten Terrier,Soft Coated Wheaten Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Spanish Mastiff,Spanish Mastiff,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Spanish Water Dog,Spanish Water Dog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Spinone Italiano,Spinone Italiano,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Stabyhoun,Stabyhoun,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Staffordshire Bull Terrier,Staffordshire Bull Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Standard Schnauzer,Standard Schnauzer,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Sussex Spaniel,Sussex Spaniel,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Swedish Lapphund,Swedish Lapphund,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Swedish Vallhund,Swedish Vallhund,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Taiwan Dog,Taiwan Dog,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Teddy Roosevelt Terrier,Teddy Roosevelt Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Thai Ridgeback,Thai Ridgeback,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Tibetan Mastiff,Tibetan Mastiff,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Tibetan Spaniel,Tibetan Spaniel,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Tibetan Terrier,Tibetan Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Tornjak,Tornjak,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Tosa,Tosa,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Toy Fox Terrier,Toy Fox Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Toy Poodle,Toy Poodle,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Transylvanian Hound,Transylvanian Hound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Treeing Tennessee Brindle Coonhound,Treeing Tennessee Brindle Coonhound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Treeing Walker Coonhound,Treeing Walker Coonhound,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Unknown,Unknown,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Vizsla,Vizsla,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Weimaraner,Weimaraner,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Welsh Springer Spaniel,Welsh Springer Spaniel,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Welsh Terrier,Welsh Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,West Highland White Terrier,West Highland White Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Wetterhoun,Wetterhoun,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Whippet,Whippet,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Wire Fox Terrier,Wire Fox Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Wirehaired Pointing Griffon,Wirehaired Pointing Griffon,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Wirehaired Vizsla,Wirehaired Vizsla,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Working Kelpie,Working Kelpie,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Xoloitzcuintli,Xoloitzcuintli,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Yakutian Laika,Yakutian Laika,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
breed,Yorkshire Terrier,Yorkshire Terrier,"The specific breed of the canine patient/subject/donor, per the list of breeds officially recognized by the American Kennel Club.",ICDC,2.0.0-7412a28,demographic
sex,Male,Male,The biological sex of the patient/subject/donor.,ICDC,2.0.0-7412a28,demographic
sex,Female,Female,The biological sex of the patient/subject/donor.,ICDC,2.0.0-7412a28,demographic
sex,Unknown,Unknown,The biological sex of the patient/subject/donor.,ICDC,2.0.0-7412a28,demographic
neutered_indicator,Yes,Yes,Indicator as to whether the patient/subject/donor has been either spayed (female subjects) or neutered (male subjects).,ICDC,2.0.0-7412a28,demographic
neutered_indicator,No,No,Indicator as to whether the patient/subject/donor has been either spayed (female subjects) or neutered (male subjects).,ICDC,2.0.0-7412a28,demographic
neutered_indicator,Unknown,Unknown,Indicator as to whether the patient/subject/donor has been either spayed (female subjects) or neutered (male subjects).,ICDC,2.0.0-7412a28,demographic
disease_term,B Cell Lymphoma,B Cell Lymphoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Bladder Cancer,Bladder Cancer,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Diffuse Large B Cell Lymphoma,Diffuse Large B Cell Lymphoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Fibrolipoma,Fibrolipoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Glioma,Glioma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Healthy Control,Healthy Control,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Hemangiosarcoma,Hemangiosarcoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Histiocytic Sarcoma,Histiocytic Sarcoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Lipoma,Lipoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Lymphoma,Lymphoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Mammary Cancer,Mammary Cancer,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Mast Cell Tumor,Mast Cell Tumor,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Melanoma,Melanoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Osteosarcoma,Osteosarcoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Pulmonary Neoplasms,Pulmonary Neoplasms,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Soft Tissue Sarcoma,Soft Tissue Sarcoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Splenic Hematoma,Splenic Hematoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Splenic Hyperplasia,Splenic Hyperplasia,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,T Cell Leukemia,T Cell Leukemia,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
